,text_content,Contador,Golpe
293,"Atenção;🔮📿🧿 o medium espíritualista, e mestre de umbanda, Antônio Cipriano de OGUM  está atendendo via whatsapp  atendimento 24 horas para todo Brasil, se seu amor foi embora o mestre Antônio Cipriano de Ogum trás de volta em sete dias, se (99)996444063 seus negócios não vão bem, se tudo que você faz dá errado, tem algum drogado ou beberão tirando a paz da sua família? O mestre Antônio Cipriano de Ogum tira a bebida e a droga da vida da pessoa muito rápido,  doenças misteriosas lhe persegue mestre Antônio Cipriano de Ogum tem a cura,  se seu casamento vai de mal a pior, teu esposo está diferente com você tem uma rival atrapalhando tua vida mestre Antônio Cipriano de Ogum resolve, se você não tem felicidade e nem paz na sua vida nada próspera? Você pode ter sido vítima de macumba, mandinga  feitiçaria, ou inveja, o mestre Antônio Cipriano de Ogum de codó Maranhão a capital dos orixás do Brasil tem a solução para todos os seus problemas... não deixe para amanhã o que você pode resolver agora mesmo, fale com o mestre Antônio Cipriano de Ogum pelo Whatsapp (99).996444063 S.O.S ajuda espíritual e pare de sofrer, faça sua consulta. (99)996444063",6,1
179,"40. Menor taxa de juros da história do Brasil 
41. Ampliação e investimentos nas usinas de energia eólicas e fotovoltaicas
42. Pensão vitalícia para os filhos com Zica Vírus. 
43. Vacina 100% brasileira para covid, VERSAMUNE",6,0
180,"*Empréstimo do Auxílio Brasil começa nesta segunda; veja em quais bancos contratar*

*Confira aqui:*
https://www.empregabilidadebrasil.com/2022/10/emprestimo-do-auxilio-brasil-comeca.html
*Compartilhe para todos*",6,0
181,Como funcionava o esquema do governador de Alagoas ☛ https://terrabrasilnoticias.com/2022/10/como-funcionava-o-esquema-do-governador-de-alagoas/,6,0
182,"Sou Ricardo Henz, da Clinica Veterinária São Francisco  fundada em 1981. Formado há 50 anos pela UFRGS. 
Tenho idade para ser pai ou avô da maioria dos integrantes do grupo.
Nosso grupo tem por finalidade discutir e divulgar assuntos inerentes à nossa atividade, nossa profissão. 
Entretanto, no momento em que  decisões politicas podem determinar até nossa extinção,  penso ser pertinente este alerta ao grupo, em relação a escolha do regime (não falo em candidatos) que nos governará a partir de 2023.
Na outrora rica Venezuela Clinicas Veterinárias e Pet shops foram extintos e quem pode fugir do Pais, acabou deixando seus Pets a própria sorte. 
Não estou repetindo o que me contaram ou ouvi falar, estive 15 dias na Venezuela em fevereiro/março  de 2020,  vi  “in loco”  a situação degradante da população que não conseguiu fugir do regime socialista de Maduro.
Agora na Argentina, pais onde a cinófila sempre foi paixão popular, canis estão sendo desativados e os Pet shops estão indo pelo mesmo caminho, fechando as portas, por falta de clientes. 
Com tantos exemplos concretos ao nosso lado, não podemos fechar os olhos e achar que aqui será diferente.
Quando acordarmos será tarde, não terá volta, teremos que fechar as portas dos nossas clinicas e Pet shops como aconteceu na Venezuela, e agora na Argentina. 
Nos regimes socialistas não há lugar para Pets, 
Segundo os dirigentes do partido, animais de estimação competem pela escassa comida, com os humanos.  
Dia 30 de outubro não vamos votar  ( no PT) vamos escolher nosso futuro.
Quem quiser reproduzir este texto desde já está autorizado.",6,0
183,"POLÍTICA |  Alexandre Machado, servidor responsável pela área de Pool de emissoras do TSE, denunciou abuso de poder e esquema de fraude envolvendo assessora de Ministros 

Acesse: https://bit.ly/3W7MkUM",6,0
186,"Santa Catarina, Rio Grande do Norte, Sergipe, Pará, Bahia, Ceará, Paraíba e Rio Grande do Sul:

A última semana foi de muitas entregas. O Governo Federal, em mais uma rodada, entregou residências para mais 880 paraenses. Também avançamos no incentivo aos investimentos privados, desta vez na área da produção de alimentos irrigados. Isso e muito mais.

Vale lembrar que o Programa Casa Verde e Amarela entregou mais de 1 milhão e 200 mil residências aos mais necessitados por todo o país desde o início de 2019. Obras foram iniciadas e concluídas e outras abandonadas por governos anteriores tiverem seu propósito alcançado.

-Presidente Jair Messias Bolsonaro 

-Governo Federal do Brasil

Compartilhe: 🇧🇷🏘️🇧🇷",6,0
187,"*JEFFERSON ERA AMIGÃO DO LADRÃO, ANTES DE DELAR OS ESQUEMAS DE CORRUPÇÃO DO PT*",6,0
188,"*Bolsonaro-LEGALIZAÇÃO DE TERRAS* (para combater a atuação de grupos como o MST):

. LULA E PT:
Desrespeito à propriedade privada e ameaças constantes cometidas por facções defensoras do PT para o fim das mesmas (socialismo).

PT e grupos terroristas como MST escravizaram politicamente o produtor rural

Títulos entregues nos governos Lula e Dilma (14 anos): total de 275.677

Média anual de Lula e Dilma: 19.691

. BOLSONARO:
Recorde histórico de entrega de títulos de propriedade

Famílias de agricultores agora podem residir e produzir com segurança com acesso à Programa de estímulo à produção e geração de emprego e renda

Títulos entregues no Governo Bolsonaro (3 anos e 9 meses): total de 420.637

Média anual de Bolsonaro: 105.159 (dividindo por 4 anos)

Recorde de emissão de títulos de propriedade em um único ano: 140.598 em 2022 (até setembro)",6,0
189,"📚Atenção IGREJA!

👉SE SEU PASTOR FOI NEUTRO POLÍTICAMENTE, OU FEZ CAMPANHA PARA PARTIDO DE ESQUERDA, MUDE DE IGREIJA.

👉EMPRESÁRIOS E DIZIMISTAS CRISTÃOS, PARE DE AJUDAR IGREIJAS QUE APOIARAM PARTIDO DE ESQUERDA.

👉PROCURE EMPREĢAR , CONTRATAR SERVIÇOS DE PESSOAS ALINHADAS COM PRINCIPIOS CRISTÃOS.
👉Não Use seu dinheiro p Financiar DITADURAS COMUNISTAS.
👉PRECISAMOS NOS UNIR PARA DERROTAR O COMUNISMO.
👉Não ASSISTA canal comunista, não siga nas redes sociáis pessoas que são contrárias à nossa fé.
👉Não compre produtos,  ou em empresas de pessoas que apoiam a esquerda. AJUDE um CRISTÃO a se erguer.
👉Pague curso, seja solidário com o cidadão de bem.
👉Esclareça ós que não tem conhecimento.

👉Não compre produtos anunciado nas mídias que PERSEGUEM o Presidente 

🌐📚VENCEREMOS!",6,0
190,"👆👆O Estadão, enfim, denúncia o esquema do STE...Quem não distribuiu o material para as rádios foi o TSE..Vem merda feia por aí...Não.podem continuar mediando a eleição",6,0
191,"Celebridades do mundo inteiro mandam vídeos de boa sorte ao presidente Bolsonaro, veja.",6,0
192,"O Governo Federal sempre teve atenção com os mais jovens, criando oportunidades de emprego, foco no esporte e auxílios que incentivam a continuidade de estudos e formação, os retirando do possível mundo das drogas com recordes históricos de apreensão deste mal, e que hoje alcança o recorde histórico de diminuição do número de homicídios no Brasil.",6,0
195,"Bom dia!

Bolsonaro contra o racismo:
https://pelobemdobrasil22.com.br/bolsonaro-ratifica-convencao-interamericana-contra-o-racismo/

Obras de transmissão de energia entre Manaus e Roraima:
https://pelobemdobrasil22.com.br/governo-federal-consegue-acordo-judicial-que-permite-retomada-das-obras-da-linha-de-transmissao-entre-manaus-e-boa-vista/

Geração de emprego para as mulheres:
https://pelobemdobrasil22.com.br/presidente-sanciona-lei-que-estimula-geracao-de-emprego-para-mulheres/

Principais obras de infraestrutura de Bolsonaro:
https://pelobemdobrasil22.com.br/confira-as-principais-realizacoes-do-ministerio-da-infraestrutura-sob-a-gestao-jair-bolsonaro/

E aqui tem muito mais feitos de Bolsonaro:
https://pelobemdobrasil22.com.br/categoria/feitos-do-governo/


*Compartilhe!*",6,0
196,"*🕚BOLETIM DE NOTÍCIAS - 2ª EDIÇÃO*
_Quinta-feira, 6 de outubro de 2022_

🟡ASSINE A GAZETA BRASIL – Mais informação, menos opinião🟢
https://gazetabrasil.com.br/assinaturas/


✅Brasil tem a maior queda do desemprego em um ano entre 40 países
https://gazetabrasil.com.br/economia/2022/10/06/brasil-tem-a-maior-queda-do-desemprego-em-um-ano-entre-40-paises/


✅Sócio de escritório jurídico da campanha de Haddad é investigado sob suspeita de ligação com o PCC
https://gazetabrasil.com.br/eleicoes-2022-2/2022/10/06/socio-de-escritorio-juridico-da-campanha-de-haddad-e-investigado-sob-suspeita-de-ligacao-com-o-pcc/


✅Moro faz campanha contra abstenção: ‘Vem pra urna. Vamos votar e derrotar o PT!’
https://gazetabrasil.com.br/eleicoes-2022-2/2022/10/06/moro-faz-campanha-contra-abstencao-vem-pra-urna-vamos-votar-e-derrotar-o-pt/


✅Bolsonaro propõe taxação de dividendos de quem ganha mais de R$ 400 mil para bancar o Auxílio Brasil
https://gazetabrasil.com.br/eleicoes-2022-2/2022/10/06/bolsonaro-propoe-taxacao-de-dividendos-de-quem-ganha-mais-de-r-400-mil-para-bancar-o-auxilio-brasil/


✅PF faz operação contra obtenção indevida de benefícios assistenciais
https://gazetabrasil.com.br/brasil/2022/10/06/pf-faz-operacao-contra-obtencao-indevida-de-beneficios-assistenciais/


✅GO: Pai que matou filho de 2 meses ao atingi-lo na cabeça com celular é preso
https://gazetabrasil.com.br/brasil/2022/10/06/go-pai-que-matou-filho-de-2-meses-ao-atingi-lo-na-cabeca-com-celular-e-preso/


✅Bolsonaro: ‘Malandragem de Lula serviu para enrolar o povo enquanto seu governo o roubava e para enganá-lo sobre a falsa absolvição de seus crimes’
https://gazetabrasil.com.br/eleicoes-2022-2/2022/10/06/bolsonaro-malandragem-de-lula-serviu-para-enrolar-o-povo-enquanto-seu-governo-o-roubava-e-para-engana-lo-sobre-a-falsa-absolvicao-de-seus-crimes/


✅Projeção indica safra recorde de 261,9 milhões de toneladas, diz IBGE
https://gazetabrasil.com.br/economia/2022/10/06/projecao-indica-safra-recorde-de-2619-milhoes-de-toneladas-diz-ibge/


✅Bolsonaro nomeia 625 aprovados em concurso da PRF
https://gazetabrasil.com.br/especiais/jair-bolsonaro/2022/10/06/bolsonaro-nomeia-625-aprovados-em-concurso-da-prf/


✅PF faz operação contra fraudes com criptomoedas no Brasil e no exterior
https://gazetabrasil.com.br/brasil/2022/10/06/pf-faz-operacao-contra-fraudes-com-criptomoedas-no-brasil-e-no-exterior/


✅Putin decide se apropriar da usina nuclear ucraniana de Zaporizhzhya, a maior da Europa
https://gazetabrasil.com.br/mundo/russia-ucrania/2022/10/06/putin-se-apropria-da-maior-usina-nuclear-da-europa/


🔵Receba notícias no Telegram:
https://t.me/GazetaBrasilNews

🟢Receba notícias no WhatsApp:
https://chat.whatsapp.com/Bp1GookTIRv89PU0Elu5Lt",6,0
199,"50. É contra o neo comunismo, da ideológica partidária nas escolas, a ideologia de gênero e do aborto. 
52. Defendeu e
defende a família tradicional, os valores cristãos e a honestidade com o dinheiro público.
53. Recuperou a Petrobras que deu lucro de mais de 40 bilhões. 
54. Fez os brasileiros a voltar a acreditar e ter esperança no Brasil. 
55. Pediu que o exército cavasse poços de água no sertão.
56. Fez diminuir as invasões de terra pelo MST
57. Fez diminuir a criminalidade no país 
58. Mostrou q sem roubar sobra dinheiro p muitas coisas.
59. Com seu jeito de ser expressou o desejo, sentimento e o q o povo pensa.
60. Mostrou que ama o Brasil e está pronto a dar a vida por uma pátria livre. 🇧🇷 🇧🇷🇧🇷
61. Consertou as contas da PETROBRAS deixando-a uma das empresas mais rentáveis ( sem corrupção)
62. Consertou as contas dos CORREIOS, que só estavam dando dívida e serviço de má qualidade. Hoje tudo funciona direito e com lucro para o Brasil 
62 consertou o escândalo da CETESB , criada no governo lula e NUNCA DEU LUCRO! Só prejuízo, com 2 anos de Bolsonaro a empresa é hoje um exemplo de eficiência e lucratividade
63- O Brasil é o país q mais tá recebendo investimento na bolsa de valores no mundo. Os gringos voltaram a investir aqui.
64- Mais  de 400 mil títulos de Propriedade para os sem terra, sendo que 80% desses títulos para mulheres.
65- Redução dos homicídios. Brasil tem menor taxa de homicídios desde 2011. E quando o ápice foi em 2017 com 64 mil mortes.",6,0
200,"*SE ALGUÉM TE PERGUNTAR O QUE FOI QUE BOLSONARO FEZ DE BOM PARA O BRASIL, MOSTRE ESSA LISTA ABAIXO COM ALGUMAS COISAS QUE ELE FEZ.*

1. Criou o PIX 
2. Deu 33% de aumento aos professores. 
3. Deu 92% de desconto para aos alunos que deviam o FIES.
4. Aumentou o Bolsa Atleta de 1.000,00 para 8.000,00 reais. 
5. Possibilitou a transferência de veículos sem cartório. 
6. Trouxe a tecnologia 5G para o Brasil.
7. Obteve recordes na exportação brasileira. 
8. Obteve superavit na balança comercial do Brasil 
9. Criou o programa ÁGUA Doce
10. Possibilitou a prova de vida dos idosos pelo celular. 
12. Zerou impostos federais da  gasolina e do gás 
13. Reduziu impostos federais  e teve recordes na arrecadação .
14. Fez voltar os jogos estudantis 
15. Mais de 1 milhão e 200 mil casas entregues.  Projeto Casa Verde e Amarela 
16. Primeira feira do Grafeno do Brasil e primeira bateria de nióbio com tecnologia brasileira 
17. Parceria com a NASAS Missão ARTEMIS
18. Transposição do Rio São Francisco, parada há  anos-  Água para o Nordeste 
19. Aumentou de 180,00 do Bolsa Família para 600,00 com o programa Auxílio Brasil ( 21 milhões de famílias beneficiadas)
20. Construção de 2 adutoras no agreste e Síridó 
21. Lucro recorde para na CAIXA Econômica 
22. Assistência a Saúde para os povos indígenas aumetou em 30%
23. Asfaltamento para a Transamazônica, a  BR 230.
24. Ferrovias construídas:
Ferrovia do Sol
Ferrovia Paraná 
Ferrovia Mato Grosso 
Ferrovia Tocantins e
Ferrovia Goiás 
24. Combate so garimpo ilegal 
25. Alterou a Lei ROUANET para beneficiar o artista que precisa desse apoio financeiro. 
26. Redução de 40% da taxa de homicídios no Brasil 
27. Perfuração de poços de gás na Amazônia 
28. Combate ao narcotráfico como nunca antes 
29. Combate a corrupção nunca visto antes 
30. Terminando as obras paradas de vários anos 
32. Lançamento de 3 satélites para o monitoramento da Amazônia 
33. Carteira de motorista agora válida por 10 anos 
34. Carteira nacional digital para estudantes 
35. Deu mais de 400 mil títulos de terras 
36. Privatização de estatais que servem como cabide de emprego e roubalheira de políticos 
37. Construção do Complexo solar na Paraiba
38. Curso on line para instrução e capacitação de professores 
39. Construídas várias infraestruturas como Anel Viário de Fortaleza.  BR 222. BR 022. BR 285. BR 116. Rota Bioceanica Chile- Brasil.  Ponte de integração Brasil-Paraguai.
40. Menor taxa de juros da história do Brasil 
41. Ampliação e investimentos nas usinas de energia eólicas e fotovoltaicas
42. Pensão vitalícia para os filhos com Zica Vírus. 
43. Vacina 100% brasileira para covid, VERSAMUNE
43. Resgatou  o patriotismo nos brasileiros.
44. Nos fez ver as coisas erradas que ficavam escondidas dos brasileiros. ""Conhecereis a verdade e a verdade vos libertará""
45. Defendeu abertamente a  importância da liberdade, da igreja,  da família e de Deus.
46. Lutou pela moralização na política e no governo. 
47. É a favor de um estado menor e com menos interferência do estado na vida do povo.
48. Defendeu a liberdade Econômica e dos empreendimentos.
49. Diminuiu a burocratização na abertura de empresas 
50. É contra o neo comunismo, da ideológica partidária nas escolas, a ideologia de gênero e do aborto.
52. Defendeu e
defende a família tradicional, os valores cristãos e a honestidade com o dinheiro público.
53. Recuperou a Petrobras que deu lucro de mais de 40 bilhões. 
54. Fez os brasileiros a voltar a acreditar e ter esperança no Brasil.
55.  o exército fez poços de água no sertão.
56. Fez diminuir as invasões de terra pelo MST
57. Fez diminuir a criminalidade no país 
58. Mostrou que sem roubar sobra dinheiro para muitas coisas.
59. É o presidente mais amado e querido pelo povo brasileiro 
60. Mostrou que ama o Brasil e está pronto a dar a vida por uma pátria livre. 🇧🇷 🇧🇷🇧🇷",6,0
201,"PESCADOR ZEZINHO ESTÁ SENDO ENGANADO

O pescador José Cardoso, o Zezinho, responsável com seus familiares, pelo salvamento de mais de 40 pessoas, no naufragio que ocorreu próximo a ilha de Cotijuba, em 08 de setembro passado, está denunciando o uso indevido do seu nome em ações de arrecadação de dinheiro.

Numa live realizada pelo Facebook, o pescador conta que já teve conhecimento de duas ""vaquinhas"" que foram abertas na internet, usando seu nome e sua imagem. Numa destas ações foi registrada a arrecadação de mais de 45 mil reais e na outra teve a participação de mais de mil pessoas, sem que qualquer valor tenha sido repassado a ele e a família.

Mas o que mais surpreendeu estes dias, foi a denuncia do pescador, afirmando que, mesmo após toda mídia provocada, nas redes sociais, pelo empresário Fritz Paixão, prometendo dar, a Zezinho, uma casa, visto que a que ele mora é alugada. Semana passada, a casa que foi entregue não serve para morada.

Segundo Zezinho, a casa é apenas o início de uma obra, que já deve ter muito tempo que foi iniciada e foi abandonada, pois está localizado bem pra dentro do mato, num local muito afastado de qualquer vizinhança. ""Nem comércio próximo tem. Não da pra morar ali"" disse o pescador, reclamando de estar sendo enganado.

Pra completar, além de ter perdido todo seu material de pesca, o barco que ele usava e que foi também usado para salvar os náufragos, lhe foi tomado, pois era alugado também. E eles agora não tem com que trabalhar para manter a família.

O contato de Zezinho, para quem quiser auxilia lo é  91 98596-8926 whatsapp e ligação.",6,0
